,title,district,area,orient,floor,price,city
0,整租·武威路118号 2室2厅 西南,七里河区, 70㎡,西南 , 高楼层 （8层）,1600 元/月,兰州
1,整租·伊真东城丽珠 1室1厅 东,城关区, 38㎡,东 , 低楼层 （34层）,2350 元/月,兰州
2,整租·政法新家属院 3室2厅 南/北,安宁区, 127㎡,南 北 , 低楼层 （33层）,2800 元/月,兰州
3,合租·榆中街94/96/98号 3居室 南卧,城关区,9,98号 , 低楼层 （9层）,1430 元/月,兰州
4,整租·金塔巷 2室2厅 南/北,城关区, 85㎡,南 北 , 中楼层 （6层）,2250 元/月,兰州
5,整租·盐场堡新区 1室1厅 南,城关区, 60㎡,南 , 中楼层 （18层）,2380 元/月,兰州
6,整租·定柏小区 2室1厅 南/北,城关区, 102㎡,南 北 , 高楼层 （5层）,1900 元/月,兰州
7,整租·闵家桥 2室1厅 东/西,城关区, 50㎡,东 西 , 高楼层 （8层）,1400 元/月,兰州
8,整租·民安大厦 1室0厅 南,城关区, 120㎡,南 , 中楼层 （17层）,6620 元/月,兰州
9,整租·天润大厦 2室2厅 东,城关区, 139㎡,东 , 低楼层 （26层）,3800 元/月,兰州
10,整租·省汽修二厂家属院 1室1厅 东,城关区, 50㎡,东 , 高楼层 （8层）,1300 元/月,兰州
11,整租·航天510所 1室1厅 南,城关区, 40㎡,南 , 高楼层 （8层）,2350 元/月,兰州
12,整租·盛世星座 3室2厅 南/北,七里河区, 180㎡,南 北 , 中楼层 （18层）,4000 元/月,兰州
13,合租·高新区均家滩综合家属楼 4居室 南卧,城关区, 20㎡,南 , 中楼层 （6层）,1030 元/月,兰州
14,整租·泰亨小区 3室2厅 南,城关区, 158㎡,南 , 高楼层 （8层）,3000 元/月,兰州
15,整租·银丰苑 2室2厅 南,安宁区, 109㎡,南 , 中楼层 （9层）,2450 元/月,兰州
16,整租·世纪广场 1室0厅 西/北,城关区, 223㎡,西 北 , 中楼层 （28层）,14500 元/月,兰州
17,整租·恒大帝景 3室2厅 南,七里河区, 116㎡,南 , 高楼层 （33层）,3500 元/月,兰州
18,整租·银信大厦 2室1厅 南,七里河区, 73㎡,南 , 中楼层 （19层）,4300 元/月,兰州
19,整租·华兴世纪星 4室2厅 复式 南/北,城关区, 220㎡,南 北 , 高楼层 （18层）,4800 元/月,兰州
20,整租·曦华源 1室0厅 复式 南,七里河区, 117㎡,南 , 低楼层 （12层）,2800 元/月,兰州
21,合租·中科寒旱所家属院 3居室 南卧,城关区, 18㎡,南 , 中楼层 （6层）,1430 元/月,兰州
22,整租·甘肃省中医院住宅楼 2室2厅 东/西,七里河区, 110㎡,东 西 , 中楼层 （7层）,2800 元/月,兰州
23,合租·天添·幸福港 4居室 南卧,城关区, 14㎡,南 , 低楼层 （33层）,1030 元/月,兰州
24,整租·天平街 2室2厅 南,城关区, 126㎡,南 , 高楼层 （9层）,2300 元/月,兰州
25,合租·中科寒旱所家属院 3居室 南卧,城关区, 20㎡,南 , 中楼层 （5层）,1430 元/月,兰州
26,整租·大众市场 1室1厅 南,城关区, 45㎡,南 , 中楼层 （8层）,1300 元/月,兰州
27,整租·新华苑 2室2厅 南,安宁区, 90㎡,南 , 低楼层 （33层）,2800 元/月,兰州
28,整租·凤鑫大厦 3室2厅 南/北,城关区, 188㎡,南 北 , 中楼层 （18层）,6500 元/月,兰州
29,合租·民族花苑小区 3居室 南卧,城关区, 17㎡,南 , 低楼层 （13层）,1330 元/月,兰州
30,整租·铁建鑫苑 2室1厅 南,七里河区, 98㎡,南 , 高楼层 （33层）,1700 元/月,兰州
31,合租·上川嘉园 3居室 南卧,城关区, 18㎡,南 , 高楼层 （32层）,1180 元/月,兰州
32,整租·惠宝幸福佳苑 2室2厅 南,安宁区, 89㎡,南 , 中楼层 （14层）,2500 元/月,兰州
33,合租·南河庭院 4居室 南卧,城关区, 25㎡,南 , 低楼层 （30层）,1550 元/月,兰州
34,整租·武威路118号 2室2厅 西南,七里河区, 70㎡,西南 , 高楼层 （8层）,1600 元/月,兰州
35,合租·刘家滩安置小区 3居室 南卧,城关区, 25㎡,南 , 高楼层 （14层）,1180 元/月,兰州
36,整租·常顺苑 3室2厅 东南/北,城关区, 128㎡,东南 北 , 中楼层 （18层）,3600 元/月,兰州
37,整租·兰玻新区 1室1厅 东/西,西固区, 40㎡,东 西 , 高楼层 （7层）,1400 元/月,兰州
38,整租·鑫亿城 2室2厅 南/北,城关区, 133㎡,南 北 , 中楼层 （19层）,3100 元/月,兰州
39,整租·福缘雅苑 3室0厅 南/北,城关区, 64㎡,南 北 , 低楼层 （8层）,2000 元/月,兰州
40,整租·兰州军供站家属院 2室1厅 南/北,七里河区, 70㎡,南 北 , 中楼层 （8层）,1500 元/月,兰州
41,合租·民族花苑小区 5居室 南卧,城关区, 23㎡,南 , 低楼层 （17层）,1180 元/月,兰州
42,整租·海鸿国际 2室1厅 西南,城关区, 77㎡,西南 , 低楼层 （29层）,3000 元/月,兰州
43,合租·西藏佳苑 5居室 东北卧,七里河区, 20㎡,东北 , 低楼层 （33层）,1380 元/月,兰州
44,整租·广星大厦 3室2厅 南/北,城关区, 180㎡,南 北 , 中楼层 （21层）,8000 元/月,兰州
45,整租·安宁粮油有限责任公司住宅楼 2室1厅 南/北,安宁区, 100㎡,南 北 , 高楼层 （31层）,2000 元/月,兰州
46,整租·七里河区交警大队家属院 3室0厅 南,七里河区, 70㎡,南 , 高楼层 （7层）,2000 元/月,兰州
47,整租·昌运大厦 1室1厅 西,城关区, 80㎡,西 , 中楼层 （23层）,3100 元/月,兰州
48,整租·兰州卷烟厂家属院 2室1厅 南,城关区, 50㎡,南 , 高楼层 （6层）,1900 元/月,兰州
49,整租·保利理想城 3室2厅 南/北,七里河区, 135㎡,南 北 , 高楼层 （31层）,3500 元/月,兰州
50,整租·安宁庭院 1室0厅 南,安宁区, 10㎡,南 , 地下室,750 元/月,兰州
51,合租·中科寒旱所家属院 3居室 东卧,城关区, 15㎡,东 , 高楼层 （5层）,1330 元/月,兰州
52,整租·长风东苑小区 2室0厅 南/北,安宁区, 50㎡,南 北 , 中楼层 （4层）,1000 元/月,兰州
53,合租·中科寒旱所家属院 3居室 南卧,城关区, 20㎡,南 , 高楼层 （5层）,1230 元/月,兰州
54,整租·裕华家园 2室2厅 南/西北,七里河区, 99㎡,南 西北 , 低楼层 （8层）,2100 元/月,兰州
55,合租·甘肃行政学院家属楼 4居室 南卧,城关区, 25㎡,南 , 低楼层 （32层）,1430 元/月,兰州
56,整租·兰雅房地产开发公司家属院 2室2厅 南/北,城关区, 132㎡,南 北 , 高楼层 （9层）,2200 元/月,兰州
57,整租·伊真东城丽珠 1室1厅 东,城关区, 38㎡,东 , 低楼层 （34层）,2350 元/月,兰州
58,整租·安馨家园 3室2厅 南/北,安宁区, 160㎡,南 北 , 高楼层 （31层）,3000 元/月,兰州
59,整租·贡元巷3号 1室1厅 东/西,城关区, 41㎡,东 西 , 中楼层 （8层）,2081 元/月,兰州
60,整租·安装公司家属院 2室1厅 东/西,七里河区, 70㎡,东 西 , 高楼层 （8层）,1650 元/月,兰州
61,整租·连铝花苑 2室2厅 南/北,城关区, 102㎡,南 北 , 低楼层 （10层）,2300 元/月,兰州
62,整租·工行七里河支行家属院 2室1厅 南/北,七里河区, 55㎡,南 北 , 中楼层 （8层）,1500 元/月,兰州
63,整租·中环广场 4室1厅 南/北,城关区, 150㎡,南 北 , 低楼层 （28层）,8000 元/月,兰州
64,整租·井儿街 2室0厅 南,城关区, 45㎡,南 , 中楼层 （5层）,1500 元/月,兰州
65,整租·正宁路 1室1厅 南/北,城关区, 50㎡,南 北 , 高楼层 （5层）,1300 元/月,兰州
66,整租·恒大名都 3室2厅 南,七里河区, 142㎡,南 , 中楼层 （32层）,3500 元/月,兰州
67,整租·西固热电三区 2室2厅 南/北,安宁区, 96㎡,南 北 , 中楼层 （8层）,2600 元/月,兰州
68,整租·兰州中心写字楼 1室1厅 东,七里河区, 68㎡,东 , 中楼层 （43层）,4500 元/月,兰州
69,整租·雁滩家园二期 2室1厅 南,城关区, 94㎡,南 , 低楼层 （32层）,1500 元/月,兰州
70,整租·兰州石化蛋品库街区 2室0厅 南,西固区, 56㎡,南 , 中楼层 （6层）,1200 元/月,兰州
71,整租·华夏园小区 1室1厅 南/北,城关区, 40㎡,南 北 , 高楼层 （6层）,1400 元/月,兰州
72,整租·豪特家属院 2室2厅 东/南/西,城关区, 106㎡,东 南 西 , 中楼层 （9层）,2500 元/月,兰州
73,整租·贡元巷68号 2室2厅 西南,城关区, 80㎡,西南 , 中楼层 （9层）,2500 元/月,兰州
74,整租·兰石豪布斯卡珍园 2室2厅 南/北,七里河区, 98㎡,南 北 , 低楼层 （30层）,1800 元/月,兰州
75,整租·瑞祥嘉苑 2室1厅 南/北,城关区, 92㎡,南 北 , 中楼层 （27层）,2050 元/月,兰州
76,整租·兰州市商业机械厂家属院 2室2厅 南,城关区, 78㎡,南 , 中楼层 （7层）,2000 元/月,兰州
77,整租·恒大帝景 3室2厅 南/北,七里河区, 132㎡,南 北 , 高楼层 （33层）,3500 元/月,兰州
78,整租·兰州高新技术创新园 4室1厅 南/北,城关区, 213㎡,南 北 , 中楼层 （18层）,5000 元/月,兰州
79,整租·新港城 2室2厅 南/北,城关区, 96㎡,南 北 , 高楼层 （6层）,2450 元/月,兰州
80,整租·区委家属院 2室0厅 南/北,七里河区, 46㎡,南 北 , 中楼层 （6层）,1300 元/月,兰州
81,整租·国土资源厅家属院 2室2厅 南/北,城关区, 110㎡,南 北 , 中楼层 （7层）,2500 元/月,兰州
82,整租·省委大教梁住宅小区 4室2厅 南/北,城关区, 183㎡,南 北 , 中楼层 （33层）,5800 元/月,兰州
83,整租·甘肃公路工程公司家属院 2室1厅 南/北,七里河区, 75㎡,南 北 , 低楼层 （8层）,1400 元/月,兰州
84,整租·兰州恒大绿洲·二号院 1室1厅 南,城关区, 48㎡,南 , 低楼层 （32层）,1200 元/月,兰州
85,整租·雁滩安居小区 3室1厅 南/北,城关区, 103㎡,南 北 , 中楼层 （8层）,2200 元/月,兰州
86,整租·康瑞家园 2室2厅 东南,城关区, 95㎡,东南 , 高楼层 （28层）,3300 元/月,兰州
87,整租·方盛大厦 2室1厅 东,城关区, 122㎡,东 , 中楼层 （26层）,5000 元/月,兰州
88,整租·甘肃省地震局南昌路家属院 2室0厅 南,城关区, 50㎡,南 , 中楼层 （5层）,2000 元/月,兰州
89,整租·机车厂一区家属院 3室0厅 南/北,七里河区, 45㎡,南 北 , 低楼层 （5层）,1400 元/月,兰州
90,整租·天水南路 2室1厅 东,城关区, 55㎡,东 , 中楼层 （8层）,1800 元/月,兰州
91,合租·上川嘉园 3居室 南卧,城关区, 18㎡,南 , 高楼层 （32层）,1180 元/月,兰州
92,整租·金港城 2室2厅 南/北,七里河区, 82㎡,南 北 , 中楼层 （8层）,2100 元/月,兰州
93,合租·雁乐家苑 4居室 东卧,城关区, 25㎡,东 , 中楼层 （33层）,1180 元/月,兰州
94,整租·任家庄小区 2室1厅 东/南,七里河区, 70㎡,东 南 , 中楼层 （8层）,1700 元/月,兰州
95,整租·雁乐家苑 2室1厅 南,城关区, 93㎡,南 , 中楼层 （28层）,2567 元/月,兰州
96,整租·吴家园面粉厂家属院 2室0厅 东/西,七里河区, 52㎡,东 西 , 中楼层 （8层）,1300 元/月,兰州
97,整租·海盛花园 2室2厅 南/北,城关区, 91㎡,南 北 , 高楼层 （30层）,1200 元/月,兰州
98,整租·兰州市七里河区市一医院家属院 2室1厅 南/北,七里河区, 56㎡,南 北 , 中楼层 （8层）,1800 元/月,兰州
99,整租·兰州供电局变电处家属院 2室2厅 南/北,七里河区, 82㎡,南 北 , 中楼层 （8层）,2600 元/月,兰州
100,整租·倚能黄河家园 3室2厅 南/北,安宁区, 186㎡,南 北 , 中楼层 （18层）,6000 元/月,兰州
101,合租·元森北新时代（玉兰园） 5居室 西卧,城关区, 18㎡,西 , 中楼层 （34层）,1130 元/月,兰州
102,整租·仁恒国际 1室1厅 东北,城关区, 48㎡,东北 , 中楼层 （27层）,2800 元/月,兰州
103,合租·蘭雁小區 4居室 南卧,城关区, 20㎡,南 , 低楼层 （8层）,1030 元/月,兰州
104,整租·兰州图书大厦 2室1厅 南/西,七里河区, 138㎡,南 西 , 高楼层 （21层）,3300 元/月,兰州
105,整租·飞天大酒店家属院 3室2厅 南/西,城关区, 106㎡,南 西 , 中楼层 （7层）,3300 元/月,兰州
106,整租·档案馆旁边家属院 2室1厅 南/北,七里河区, 60㎡,南 北 , 中楼层 （8层）,1800 元/月,兰州
107,整租·九州城二期D区住宅小区 2室2厅 南/北,城关区, 1000㎡,南 北 , 中楼层 （29层）,1800 元/月,兰州
108,整租·北岸公馆 3室2厅 南/北,安宁区, 138㎡,南 北 , 中楼层 （16层）,3900 元/月,兰州
109,整租·民主东路 2室1厅 东/西,城关区, 70㎡,东 西 , 中楼层 （8层）,2700 元/月,兰州
110,整租·甘家巷44号――82号 1室1厅 南,城关区, 37㎡,南 , 中楼层 （5层）,1350 元/月,兰州
111,合租·中科寒旱所家属院 3居室 南卧,城关区, 18㎡,南 , 中楼层 （6层）,1430 元/月,兰州
112,整租·田园小区 2室1厅 南,七里河区, 81㎡,南 , 高楼层 （12层）,1700 元/月,兰州
113,合租·西藏佳苑 5居室 东卧,七里河区, 18㎡,东 , 低楼层 （33层）,1280 元/月,兰州
114,整租·科教城雁滩二期园区 2室2厅 南/北,城关区, 101㎡,南 北 , 高楼层 （6层）,2800 元/月,兰州
115,合租·中科寒旱所家属院 3居室 北卧,城关区, 18㎡,北 , 高楼层 （6层）,1430 元/月,兰州
116,整租·国泰嘉园 3室2厅 东南,城关区, 135㎡,东南 , 低楼层 （26层）,3500 元/月,兰州
117,合租·天添·幸福港 4居室 南卧,城关区, 14㎡,南 , 低楼层 （33层）,1030 元/月,兰州
118,整租·金昌南路 1室1厅 东,城关区, 33㎡,东 , 高楼层 （7层）,1200 元/月,兰州
119,合租·元森北新时代（玉兰园） 5居室 南卧,城关区, 20㎡,南 , 高楼层 （34层）,1130 元/月,兰州
120,整租·兰林路62/64号 2室0厅 南,城关区,64号, 41㎡ , 低楼层 （9层）,1600 元/月,兰州
121,合租·五一0研究所北家属院 4居室 南卧,城关区, 24㎡,南 , 中楼层 （6层）,1480 元/月,兰州
122,整租·丰宁德尚 2室2厅 南/北,安宁区, 97㎡,南 北 , 中楼层 （21层）,2000 元/月,兰州
123,合租·欣欣嘉园 3居室 南卧,城关区, 22㎡,南 , 中楼层 （31层）,1230 元/月,兰州
124,整租·星达小区 3室1厅 东南,城关区, 115㎡,东南 , 中楼层 （9层）,2500 元/月,兰州
125,合租·盐场堡新区 3居室 西卧,城关区, 16㎡,西 , 高楼层 （17层）,980 元/月,兰州
126,整租·兰州大正物业公司综合楼 2室2厅 南/北,城关区, 100㎡,南 北 , 中楼层 （8层）,3000 元/月,兰州
127,整租·红星财富中心 1室0厅 北,城关区, 52㎡,北 , 低楼层 （32层）,3000 元/月,兰州
128,整租·至诚枫叶国际 4室2厅 南/北,城关区, 250㎡,南 北 , 高楼层 （33层）,10000 元/月,兰州
129,整租·火车站南路 2室1厅 南,城关区, 45㎡,南 , 中楼层 （7层）,1500 元/月,兰州
130,整租·广电家园 2室2厅 南,城关区, 110㎡,南 , 低楼层 （6层）,2000 元/月,兰州
131,整租·欣欣嘉园西区 2室2厅 南,城关区, 107㎡,南 , 中楼层 （33层）,3100 元/月,兰州
132,整租·永成利都 1室1厅 南,安宁区, 55㎡,南 , 中楼层 （15层）,2000 元/月,兰州
133,合租·盐场路街道文化站小区 4居室 西卧,城关区, 22㎡,西 , 中楼层 （33层）,1180 元/月,兰州
134,整租·祁连山宇臻大厦 2室2厅 南/北,七里河区, 96㎡,南 北 , 高楼层 （32层）,2300 元/月,兰州
135,整租·荣光崴廉公馆 2室2厅 南,安宁区, 93㎡,南 , 中楼层 （43层）,2800 元/月,兰州
136,整租·科教城西苑 3室2厅 南/北,安宁区, 108㎡,南 北 , 低楼层 （6层）,2800 元/月,兰州
137,整租·良安居园小区 2室2厅 东南,七里河区, 120㎡,东南 , 中楼层 （33层）,2900 元/月,兰州
138,整租·华亭街 2室0厅 北,城关区, 40㎡,北 , 中楼层 （8层）,1800 元/月,兰州
139,整租·鑫亿城 3室1厅 南,城关区, 170㎡,南 , 地下室 （15层）,4500 元/月,兰州
140,整租·恒大名都 2室2厅 东南,七里河区, 95㎡,东南 , 高楼层 （32层）,2450 元/月,兰州
141,合租·易磊华庭 5居室 南卧,城关区, 18㎡,南 , 中楼层 （25层）,1030 元/月,兰州
142,整租·明珠家园 2室2厅 南/北,七里河区, 94㎡,南 北 , 中楼层 （33层）,2600 元/月,兰州
143,合租·五一0研究所北家属院 4居室 南卧,城关区, 16㎡,南 , 中楼层 （6层）,1280 元/月,兰州
144,整租·兰木小区 2室2厅 东/西,七里河区, 90㎡,东 西 , 中楼层 （8层）,1800 元/月,兰州
145,合租·元森北新时代（玉兰园） 4居室 西卧,城关区, 18㎡,西 , 高楼层 （33层）,1030 元/月,兰州
146,整租·天华设计院 2室1厅 南/北,西固区, 65㎡,南 北 , 高楼层 （3层）,1250 元/月,兰州
147,合租·上川嘉园 3居室 西卧,城关区, 15㎡,西 , 中楼层 （33层）,980 元/月,兰州
148,整租·兰州电力修造厂西家属院 2室1厅 南,七里河区, 113㎡,南 , 高楼层 （6层）,2200 元/月,兰州
149,整租·金河小区 1室0厅 东/西,城关区, 26㎡,东 西 , 低楼层 （8层）,2080 元/月,兰州
150,整租·广星大厦 3室1厅 南/北,城关区, 179㎡,南 北 , 低楼层 （21层）,6300 元/月,兰州
151,合租·资环家园 3居室 南卧,城关区, 25㎡,南 , 低楼层 （6层）,1630 元/月,兰州
152,整租·中海广场 1室1厅 南,安宁区, 48㎡,南 , 中楼层 （19层）,1200 元/月,兰州
153,整租·木塔巷小区 2室1厅 南,城关区, 62㎡,南 , 中楼层 （8层）,2400 元/月,兰州
154,整租·兰东花园 2室2厅 南/北,城关区, 106㎡,南 北 , 中楼层 （34层）,1800 元/月,兰州
155,整租·上沟111号 1室0厅 南,城关区, 22㎡,南 , 中楼层 （8层）,1750 元/月,兰州
156,整租·政法新家属院 3室2厅 南/北,安宁区, 146㎡,南 北 , 高楼层 （33层）,2500 元/月,兰州
157,整租·至诚名居 3室1厅 南,城关区, 731㎡,南 , 高楼层 （30层）,48000 元/月,兰州
158,整租·至诚枫叶国际 3室2厅 南/北,城关区, 181㎡,南 北 , 中楼层 （33层）,7500 元/月,兰州
159,整租·兰通·南苑 2室2厅 东北,七里河区, 98㎡,东北 , 低楼层 （34层）,1800 元/月,兰州
160,整租·名城广场 1室0厅 南,城关区, 78㎡,南 , 中楼层 （24层）,7100 元/月,兰州
161,整租·上沟111号 1室0厅 南,城关区, 37㎡,南 , 高楼层 （8层）,2233 元/月,兰州
162,整租·世纪广场 3室2厅 南/北,城关区, 232㎡,南 北 , 中楼层 （28层）,13500 元/月,兰州
163,整租·上沟111号 1室1厅 南,城关区, 22㎡,南 , 高楼层 （8层）,2180 元/月,兰州
164,整租·铁一院红山根西路家属小区 2室1厅 西南,城关区, 65㎡,西南 , 高楼层 （3层）,1350 元/月,兰州
165,整租·科教城東苑 3室2厅 南,安宁区, 123㎡,南 , 低楼层 （12层）,3000 元/月,兰州
166,整租·保利领秀山二区 3室2厅 南/北,安宁区, 150㎡,南 北 , 低楼层 （27层）,1500 元/月,兰州
167,整租·北海·水印泉山 2室2厅 南/北,七里河区, 90㎡,南 北 , 中楼层 （33层）,1600 元/月,兰州
168,整租·立达大厦 1室1厅 东,安宁区, 55㎡,东 , 中楼层 （25层）,1500 元/月,兰州
169,整租·上沟111号 1室0厅 南,城关区, 27㎡,南 , 高楼层 （8层）,1930 元/月,兰州
170,整租·国税局家属院 1室2厅 东南,城关区, 78㎡,东南 , 高楼层 （33层）,2780 元/月,兰州
171,合租·上川嘉园 4居室 北卧,城关区, 20㎡,北 , 中楼层 （33层）,1130 元/月,兰州
172,整租·五一0研究所北家属院 1室0厅 南/北,城关区, 40㎡,南 北 , 高楼层 （8层）,1880 元/月,兰州
173,合租·五一0研究所北家属院 4居室 南卧,城关区, 20㎡,南 , 中楼层 （6层）,1380 元/月,兰州
174,合租·五一0研究所北家属院 4居室 北卧,城关区, 20㎡,北 , 高楼层 （6层）,1430 元/月,兰州
175,合租·五一0研究所北家属院 4居室 南卧,城关区, 16㎡,南 , 中楼层 （6层）,1280 元/月,兰州
176,合租·五一0研究所北家属院 4居室 南卧,城关区, 20㎡,南 , 中楼层 （6层）,1480 元/月,兰州
177,整租·五一0研究所北家属院 1室1厅 南/北,城关区, 42㎡,南 北 , 高楼层 （8层）,2180 元/月,兰州
178,合租·五一0研究所北家属院 4居室 南卧,城关区, 24㎡,南 , 中楼层 （6层）,1480 元/月,兰州
179,合租·欣欣嘉园 3居室 南卧,城关区, 22㎡,南 , 中楼层 （31层）,1230 元/月,兰州
180,整租·华夏园小区 3室2厅 东,城关区, 102㎡,东 , 高楼层 （8层）,1950 元/月,兰州
181,整租·杨家桥101家属院 2室1厅 南/北,七里河区, 97㎡,南 北 , 高楼层 （6层）,1500 元/月,兰州
182,整租·兰州中心写字楼 1室0厅 南,七里河区, 103㎡,南 , 低楼层 （43层）,8300 元/月,兰州
183,整租·新港城 3室2厅 南/北,城关区, 147㎡,南 北 , 高楼层 （6层）,4500 元/月,兰州
184,整租·金茂外滩 4室2厅 南/北,七里河区, 182㎡,南 北 , 高楼层 （33层）,3800 元/月,兰州
185,整租·天庆•格林小镇东区 2室2厅 南/北,城关区, 101㎡,南 北 , 低楼层 （32层）,3100 元/月,兰州
186,整租·金港城 1室0厅 西,七里河区, 120㎡,西 , 低楼层 （1层）,8000 元/月,兰州
187,整租·阳光家园玫瑰苑 2室2厅 南/北,七里河区, 102㎡,南 北 , 中楼层 （11层）,3500 元/月,兰州
188,整租·安馨家园 2室2厅 南/北,安宁区, 108㎡,南 北 , 中楼层 （31层）,2600 元/月,兰州
189,整租·保利金香槟 3室1厅 南,安宁区, 98㎡,南 , 中楼层 （30层）,3000 元/月,兰州
190,整租·兰州市商校家属院 3室2厅 南/北,七里河区, 95㎡,南 北 , 高楼层 （8层）,2700 元/月,兰州
191,整租·制配厂家属院 2室2厅 东南,安宁区, 99㎡,东南 , 中楼层 （33层）,2000 元/月,兰州
192,整租·甘霖大厦 1室0厅 西,城关区, 1278㎡,西 , 中楼层 （17层）,65000 元/月,兰州
193,整租·永新华世界湾 3室2厅 南,安宁区, 138㎡,南 , 高楼层 （34层）,2200 元/月,兰州
194,整租·保利大厦 5室2厅 南/北,城关区, 756㎡,南 北 , 高楼层 （31层）,70000 元/月,兰州
195,整租·阳光商住楼 2室2厅 南,城关区, 100㎡,南 , 中楼层 （24层）,3800 元/月,兰州
196,整租·康居苑 2室2厅 东,城关区, 96㎡,东 , 中楼层 （31层）,2100 元/月,兰州
197,整租·太阳岛 3室2厅 南/北,城关区, 150㎡,南 北 , 中楼层 （20层）,4000 元/月,兰州
198,整租·七里河水电小区 3室2厅 东南,七里河区, 158㎡,东南 , 低楼层 （33层）,4500 元/月,兰州
199,整租·东郊巷26号 3室2厅 东/西北,城关区, 151㎡,东 西北 , 中楼层 （32层）,4500 元/月,兰州
200,整租·兰州市检察院雁滩住宅小区 2室2厅 北,城关区, 100㎡,北 , 低楼层 （8层）,2500 元/月,兰州
201,整租·新华苑 2室1厅 南/北,安宁区, 87㎡,南 北 , 中楼层 （33层）,2400 元/月,兰州
202,整租·驼铃客车厂家属院 2室2厅 东南,城关区, 98㎡,东南 , 高楼层 （9层）,1900 元/月,兰州
203,整租·城关区服务公司家属院 2室1厅 南/北,城关区, 51㎡,南 北 , 高楼层 （6层）,1500 元/月,兰州
204,整租·徐家湾住宅小区 2室2厅 南,安宁区, 105㎡,南 , 中楼层 （6层）,1950 元/月,兰州
205,整租·北面滩新村 6室2厅 南/北,城关区, 300㎡,南 北 , 高楼层 （6层）,8300 元/月,兰州
206,整租·甘肃省供销社家属院 3室2厅 东/西,城关区, 110㎡,东 西 , 低楼层 （22层）,6000 元/月,兰州
207,整租·天庆国际新城 2室2厅 南,西固区, 100㎡,南 , 高楼层 （30层）,2200 元/月,兰州
208,整租·蓝宝石大厦 3室2厅 南/北,城关区, 198㎡,南 北 , 中楼层 （30层）,7600 元/月,兰州
209,整租·欣欣嘉园西区 2室1厅 南,城关区, 97㎡,南 , 中楼层 （33层）,2500 元/月,兰州
210,整租·和谐家园 2室1厅 东/西,七里河区, 91㎡,东 西 , 低楼层 （30层）,2100 元/月,兰州
211,整租·宏盛园小区 2室2厅 西南,西固区, 100㎡,西南 , 中楼层 （23层）,2000 元/月,兰州
212,整租·金港城 1室1厅 南,七里河区, 50㎡,南 , 高楼层 （8层）,1500 元/月,兰州
213,整租·新丽小区 2室0厅 南/北,城关区, 50㎡,南 北 , 中楼层 （6层）,1800 元/月,兰州
214,整租·轻工厅家属院 2室1厅 东,城关区, 55㎡,东 , 高楼层 （6层）,2500 元/月,兰州
215,整租·第三勘查院晏家坪小区 2室1厅 东,七里河区, 75㎡,东 , 高楼层 （8层）,1200 元/月,兰州
216,整租·电子大厦住宅 2室2厅 南/北,城关区, 105㎡,南 北 , 高楼层 （26层）,3200 元/月,兰州
217,整租·东安家园 2室1厅 南,城关区, 80㎡,南 , 高楼层 （8层）,1800 元/月,兰州
218,整租·华夏园小区 3室2厅 东,城关区, 102㎡,东 , 高楼层 （8层）,1950 元/月,兰州
219,整租·杨家桥101家属院 2室1厅 南/北,七里河区, 97㎡,南 北 , 高楼层 （6层）,1500 元/月,兰州
220,整租·保利领秀山一区 2室1厅 南,安宁区, 90㎡,南 , 高楼层 （32层）,2400 元/月,兰州
221,整租·飞控仪器总厂家属院中区 2室2厅 东南,安宁区, 60㎡,东南 , 高楼层 （6层）,1700 元/月,兰州
222,整租·长城山海苑北苑 2室1厅 南,城关区, 50㎡,南 , 中楼层 （6层）,1800 元/月,兰州
223,整租·公共资源交易局家属院 3室2厅 南/北,城关区, 150㎡,南 北 , 中楼层 （13层）,3700 元/月,兰州
224,整租·兰州中心写字楼 1室0厅 南,七里河区, 103㎡,南 , 低楼层 （43层）,8300 元/月,兰州
225,整租·天庆•格林小镇东区 5室3厅 南/北,城关区, 423㎡,南 北 , 中楼层 （30层）,10000 元/月,兰州
226,整租·制配厂家属院 2室2厅 东南,安宁区, 99㎡,东南 , 中楼层 （33层）,2000 元/月,兰州
227,整租·天庆•格林小镇东区 2室2厅 南/北,城关区, 101㎡,南 北 , 低楼层 （32层）,3100 元/月,兰州
228,整租·永新华世界湾 3室2厅 南,安宁区, 138㎡,南 , 高楼层 （34层）,2200 元/月,兰州
229,整租·金港城 1室0厅 西,七里河区, 120㎡,西 , 低楼层 （1层）,8000 元/月,兰州
230,整租·阳光商住楼 2室2厅 南,城关区, 100㎡,南 , 中楼层 （24层）,3800 元/月,兰州
231,整租·保利金香槟 3室1厅 南,安宁区, 98㎡,南 , 中楼层 （30层）,3000 元/月,兰州
232,整租·兰州城投水岸茗苑 2室2厅 南,城关区, 107㎡,南 , 低楼层 （33层）,4100 元/月,兰州
233,整租·耿家庄 2室1厅 南,城关区, 72㎡,南 , 中楼层 （7层）,1950 元/月,兰州
234,整租·新华苑 2室1厅 南/北,安宁区, 87㎡,南 北 , 中楼层 （33层）,2400 元/月,兰州
235,整租·驼铃客车厂家属院 2室2厅 东南,城关区, 98㎡,东南 , 高楼层 （9层）,1900 元/月,兰州
236,整租·城关区服务公司家属院 2室1厅 南/北,城关区, 51㎡,南 北 , 高楼层 （6层）,1500 元/月,兰州
